,EMD_CD,Address
2092,42130380,강원도 원주시 판부면
2093,42130390,강원도 원주시 신림면
2094,42150101,강원도 강릉시 홍제동
2095,42150102,강원도 강릉시 남문동
2096,42150103,강원도 강릉시 명주동
2097,42150104,강원도 강릉시 성내동
2098,42150105,강원도 강릉시 임당동
2099,42150106,강원도 강릉시 금학동
2100,42150107,강원도 강릉시 용강동
2101,42150108,강원도 강릉시 성남동
2102,42150109,강원도 강릉시 옥천동
2103,42150110,강원도 강릉시 교동
2104,42150111,강원도 강릉시 포남동
2105,42150112,강원도 강릉시 초당동
2106,42150113,강원도 강릉시 강문동
2107,42150114,강원도 강릉시 송정동
2108,42150115,강원도 강릉시 견소동
2109,42150116,강원도 강릉시 내곡동
2110,42150117,강원도 강릉시 회산동
2111,42150118,강원도 강릉시 장현동
2112,42150119,강원도 강릉시 박월동
2113,42150120,강원도 강릉시 담산동
2114,42150121,강원도 강릉시 노암동
2115,42150122,강원도 강릉시 유산동
2116,42150123,강원도 강릉시 월호평동
2117,42150124,강원도 강릉시 신석동
2118,42150125,강원도 강릉시 입암동
2119,42150126,강원도 강릉시 청량동
2120,42150127,강원도 강릉시 두산동
2121,42150128,강원도 강릉시 학동
2122,42150129,강원도 강릉시 병산동
2123,42150130,강원도 강릉시 남항진동
2124,42150131,강원도 강릉시 유천동
2125,42150132,강원도 강릉시 지변동
2126,42150133,강원도 강릉시 죽헌동
2127,42150134,강원도 강릉시 대전동
2128,42150135,강원도 강릉시 운정동
2129,42150136,강원도 강릉시 난곡동
2130,42150137,강원도 강릉시 저동
2131,42150138,강원도 강릉시 안현동
2132,42150139,강원도 강릉시 운산동
2133,42150250,강원도 강릉시 주문진읍
2134,42150310,강원도 강릉시 성산면
2135,42150320,강원도 강릉시 왕산면
2136,42150330,강원도 강릉시 구정면
2137,42150340,강원도 강릉시 강동면
2138,42150350,강원도 강릉시 옥계면
2139,42150360,강원도 강릉시 사천면
2140,42150370,강원도 강릉시 연곡면
2141,42170101,강원도 동해시 천곡동
2142,42170102,강원도 동해시 평릉동
2143,42170103,강원도 동해시 송정동
2144,42170104,강원도 동해시 용정동
2145,42170105,강원도 동해시 지흥동
2146,42170106,강원도 동해시 효가동
2147,42170107,강원도 동해시 동회동
2148,42170108,강원도 동해시 나안동
2149,42170109,강원도 동해시 쇄운동
2150,42170110,강원도 동해시 부곡동
2151,42170111,강원도 동해시 발한동
2152,42170112,강원도 동해시 북평동
2153,42170113,강원도 동해시 구미동
2154,42170114,강원도 동해시 추암동
2155,42170115,강원도 동해시 구호동
2156,42170116,강원도 동해시 단봉동
2157,42170117,강원도 동해시 지가동
2158,42170118,강원도 동해시 이도동
2159,42170119,강원도 동해시 귀운동
2160,42170120,강원도 동해시 대구동
2161,42170121,강원도 동해시 호현동
2162,42170122,강원도 동해시 내동
2163,42170123,강원도 동해시 묵호진동
2164,42170124,강원도 동해시 삼화동
2165,42170125,강원도 동해시 이기동
2166,42170126,강원도 동해시 이로동
2167,42170127,강원도 동해시 어달동
2168,42170128,강원도 동해시 대진동
2169,42170129,강원도 동해시 망상동
2170,42170130,강원도 동해시 심곡동
2171,42170131,강원도 동해시 초구동
2172,42170132,강원도 동해시 괴란동
2173,42170133,강원도 동해시 만우동
2174,42170134,강원도 동해시 신흥동
2175,42170135,강원도 동해시 비천동
2176,42170136,강원도 동해시 달방동
2177,42190101,강원도 태백시 황지동
2178,42190102,강원도 태백시 장성동
2179,42190103,강원도 태백시 금천동
2180,42190104,강원도 태백시 철암동
2181,42190105,강원도 태백시 문곡동
2182,42190106,강원도 태백시 동점동
2183,42190107,강원도 태백시 소도동
2184,42190108,강원도 태백시 혈동
2185,42190109,강원도 태백시 화전동
2186,42190110,강원도 태백시 적각동
2187,42190111,강원도 태백시 창죽동
2188,42190112,강원도 태백시 통동
2189,42190113,강원도 태백시 백산동
2190,42190114,강원도 태백시 원동
2191,42190115,강원도 태백시 상사미동
2192,42190116,강원도 태백시 하사미동
2193,42190117,강원도 태백시 조탄동
2194,42210101,강원도 속초시 영랑동
2195,42210102,강원도 속초시 동명동
2196,42210103,강원도 속초시 중앙동
2197,42210104,강원도 속초시 금호동
2198,42210105,강원도 속초시 청학동
2199,42210106,강원도 속초시 교동
2200,42210107,강원도 속초시 노학동
2201,42210108,강원도 속초시 조양동
2202,42210109,강원도 속초시 청호동
2203,42210110,강원도 속초시 대포동
2204,42210111,강원도 속초시 도문동
2205,42210112,강원도 속초시 설악동
2206,42210113,강원도 속초시 장사동
2207,42230101,강원도 삼척시 성내동
2208,42230102,강원도 삼척시 성북동
2209,42230103,강원도 삼척시 읍상동
2210,42230104,강원도 삼척시 읍중동
2211,42230105,강원도 삼척시 당저동
2212,42230106,강원도 삼척시 교동
2213,42230107,강원도 삼척시 갈천동
2214,42230108,강원도 삼척시 증산동
2215,42230109,강원도 삼척시 우지동
2216,42230110,강원도 삼척시 마달동
2217,42230111,강원도 삼척시 자원동
2218,42230112,강원도 삼척시 평전동
2219,42230113,강원도 삼척시 등봉동
2220,42230114,강원도 삼척시 도경동
2221,42230115,강원도 삼척시 마평동
2222,42230116,강원도 삼척시 오사동
2223,42230117,강원도 삼척시 건지동
2224,42230118,강원도 삼척시 원당동
2225,42230119,강원도 삼척시 성남동
2226,42230120,강원도 삼척시 남양동
2227,42230121,강원도 삼척시 사직동
2228,42230122,강원도 삼척시 오분동
2229,42230123,강원도 삼척시 적노동
2230,42230124,강원도 삼척시 조비동
2231,42230125,강원도 삼척시 정상동
2232,42230126,강원도 삼척시 정하동
2233,42230127,강원도 삼척시 근산동
2234,42230250,강원도 삼척시 도계읍
2235,42230253,강원도 삼척시 원덕읍
2236,42230310,강원도 삼척시 근덕면
2237,42230320,강원도 삼척시 하장면
2238,42230330,강원도 삼척시 노곡면
2239,42230340,강원도 삼척시 미로면
2240,42230350,강원도 삼척시 가곡면
2241,42230360,강원도 삼척시 신기면
2242,42720250,강원도 홍천군 홍천읍
2243,42720310,강원도 홍천군 화촌면
2244,42720320,강원도 홍천군 두촌면
2245,42720330,강원도 홍천군 내촌면
2246,42720340,강원도 홍천군 서석면
2247,42720350,강원도 홍천군 동면
2248,42720360,강원도 홍천군 남면
2249,42720370,강원도 홍천군 서면
2250,42720380,강원도 홍천군 북방면
2251,42720390,강원도 홍천군 내면
2252,42730250,강원도 횡성군 횡성읍
2253,42730310,강원도 횡성군 우천면
2254,42730320,강원도 횡성군 안흥면
2255,42730330,강원도 횡성군 둔내면
2256,42730340,강원도 횡성군 갑천면
2257,42730350,강원도 횡성군 청일면
2258,42730360,강원도 횡성군 공근면
2259,42730370,강원도 횡성군 서원면
2260,42730380,강원도 횡성군 강림면
2261,42750250,강원도 영월군 영월읍
2262,42750253,강원도 영월군 상동읍
2263,42750310,강원도 영월군 중동면
2264,42750325,강원도 영월군 김삿갓면
2265,42750330,강원도 영월군 북면
2266,42750340,강원도 영월군 남면
2267,42750355,강원도 영월군 한반도면
2268,42750360,강원도 영월군 주천면
2269,42750380,강원도 영월군 무릉도원면
2270,42760250,강원도 평창군 평창읍
2271,42760310,강원도 평창군 미탄면
2272,42760320,강원도 평창군 방림면
2273,42760330,강원도 평창군 대화면
2274,42760340,강원도 평창군 봉평면
2275,42760350,강원도 평창군 용평면
2276,42760360,강원도 평창군 진부면
2277,42760380,강원도 평창군 대관령면
2278,42770250,강원도 정선군 정선읍
2279,42770253,강원도 정선군 고한읍
2280,42770256,강원도 정선군 사북읍
2281,42770259,강원도 정선군 신동읍
2282,42770320,강원도 정선군 남면
2283,42770340,강원도 정선군 북평면
2284,42770350,강원도 정선군 임계면
2285,42770360,강원도 정선군 화암면
2286,42770370,강원도 정선군 여량면
2287,42780250,강원도 철원군 철원읍
2288,42780253,강원도 철원군 김화읍
2289,42780256,강원도 철원군 갈말읍
2290,42780259,강원도 철원군 동송읍
2291,42780310,강원도 철원군 서면
2292,42780320,강원도 철원군 근남면
2293,42780330,강원도 철원군 근북면
2294,42780340,강원도 철원군 근동면
2295,42780350,강원도 철원군 원동면
2296,42780360,강원도 철원군 원남면
2297,42780370,강원도 철원군 임남면
2298,42790250,강원도 화천군 화천읍
2299,42790310,강원도 화천군 간동면
2300,42790320,강원도 화천군 하남면
2301,42790330,강원도 화천군 상서면
2302,42790340,강원도 화천군 사내면
2303,42800250,강원도 양구군 양구읍
2304,42800310,강원도 양구군 남면
2305,42800320,강원도 양구군 동면
2306,42800330,강원도 양구군 방산면
2307,42800340,강원도 양구군 해안면
2308,42810250,강원도 인제군 인제읍
2309,42810310,강원도 인제군 남면
2310,42810320,강원도 인제군 북면
2311,42810330,강원도 인제군 기린면
2312,42810340,강원도 인제군 서화면
2313,42810350,강원도 인제군 상남면
2314,42820250,강원도 고성군 간성읍
2315,42820253,강원도 고성군 거진읍
2316,42820310,강원도 고성군 현내면
2317,42820320,강원도 고성군 죽왕면
2318,42820330,강원도 고성군 토성면
2319,42820340,강원도 고성군 수동면
2320,42830250,강원도 양양군 양양읍
2321,42830310,강원도 양양군 서면
2322,42830320,강원도 양양군 손양면
2323,42830330,강원도 양양군 현북면
2324,42830340,강원도 양양군 현남면
2325,42830350,강원도 양양군 강현면
2326,43111000,충청북도 청주시 상당구
2327,43112000,충청북도 청주시 서원구
2328,43113000,충청북도 청주시 흥덕구
2329,43114000,충청북도 청주시 청원구
2330,43130101,충청북도 충주시 성내동
2331,43130102,충청북도 충주시 성남동
2332,43130103,충청북도 충주시 성서동
2333,43130104,충청북도 충주시 충인동
2334,43130105,충청북도 충주시 교현동
2335,43130106,충청북도 충주시 용산동
2336,43130107,충청북도 충주시 호암동
2337,43130108,충청북도 충주시 직동
2338,43130109,충청북도 충주시 단월동
2339,43130110,충청북도 충주시 풍동
2340,43130111,충청북도 충주시 가주동
2341,43130112,충청북도 충주시 용관동
2342,43130113,충청북도 충주시 용두동
2343,43130114,충청북도 충주시 달천동
2344,43130115,충청북도 충주시 봉방동
2345,43130116,충청북도 충주시 칠금동
2346,43130118,충청북도 충주시 연수동
2347,43130119,충청북도 충주시 목행동
2348,43130120,충청북도 충주시 용탄동
2349,43130121,충청북도 충주시 종민동
2350,43130122,충청북도 충주시 안림동
2351,43130123,충청북도 충주시 목벌동
2352,43130124,충청북도 충주시 충의동
2353,43130125,충청북도 충주시 지현동
2354,43130127,충청북도 충주시 문화동
2355,43130128,충청북도 충주시 금릉동
2356,43130250,충청북도 충주시 주덕읍
2357,43130310,충청북도 충주시 살미면
2358,43130325,충청북도 충주시 수안보면
2359,43130335,충청북도 충주시 대소원면
2360,43130350,충청북도 충주시 신니면
2361,43130360,충청북도 충주시 노은면
2362,43130370,충청북도 충주시 앙성면
2363,43130385,충청북도 충주시 중앙탑면
2364,43130390,충청북도 충주시 금가면
2365,43130400,충청북도 충주시 동량면
2366,43130410,충청북도 충주시 산척면
2367,43130420,충청북도 충주시 엄정면
2368,43130430,충청북도 충주시 소태면
2369,43150101,충청북도 제천시 의림동
2370,43150102,충청북도 제천시 서부동
2371,43150103,충청북도 제천시 동현동
2372,43150104,충청북도 제천시 남천동
2373,43150105,충청북도 제천시 교동
2374,43150106,충청북도 제천시 중앙로1가
2375,43150107,충청북도 제천시 중앙로2가
2376,43150108,충청북도 제천시 명동
2377,43150109,충청북도 제천시 화산동
2378,43150110,충청북도 제천시 영천동
2379,43150111,충청북도 제천시 하소동
2380,43150112,충청북도 제천시 신월동
2381,43150113,충청북도 제천시 청전동
2382,43150114,충청북도 제천시 모산동
2383,43150115,충청북도 제천시 고암동
2384,43150116,충청북도 제천시 장락동
2385,43150117,충청북도 제천시 흑석동
2386,43150118,충청북도 제천시 두학동
2387,43150119,충청북도 제천시 고명동
2388,43150120,충청북도 제천시 신백동
2389,43150121,충청북도 제천시 강제동
2390,43150122,충청북도 제천시 명지동
2391,43150123,충청북도 제천시 산곡동
2392,43150124,충청북도 제천시 왕암동
2393,43150125,충청북도 제천시 천남동
2394,43150126,충청북도 제천시 신동
2395,43150127,충청북도 제천시 자작동
2396,43150128,충청북도 제천시 대랑동
2397,43150250,충청북도 제천시 봉양읍
2398,43150310,충청북도 제천시 금성면
2399,43150320,충청북도 제천시 청풍면
2400,43150330,충청북도 제천시 수산면
2401,43150340,충청북도 제천시 덕산면
2402,43150350,충청북도 제천시 한수면
2403,43150360,충청북도 제천시 백운면
2404,43150380,충청북도 제천시 송학면
2405,43720250,충청북도 보은군 보은읍
2406,43720315,충청북도 보은군 속리산면
2407,43720325,충청북도 보은군 장안면
2408,43720330,충청북도 보은군 마로면
2409,43720340,충청북도 보은군 탄부면
2410,43720350,충청북도 보은군 삼승면
2411,43720360,충청북도 보은군 수한면
2412,43720370,충청북도 보은군 회남면
2413,43720385,충청북도 보은군 회인면
2414,43720390,충청북도 보은군 내북면
2415,43720400,충청북도 보은군 산외면
2416,43730250,충청북도 옥천군 옥천읍
2417,43730310,충청북도 옥천군 동이면
2418,43730320,충청북도 옥천군 안남면
2419,43730330,충청북도 옥천군 안내면
2420,43730340,충청북도 옥천군 청성면
2421,43730350,충청북도 옥천군 청산면
2422,43730360,충청북도 옥천군 이원면
2423,43730370,충청북도 옥천군 군서면
2424,43730380,충청북도 옥천군 군북면
2425,43740250,충청북도 영동군 영동읍
2426,43740310,충청북도 영동군 용산면
2427,43740320,충청북도 영동군 황간면
2428,43740335,충청북도 영동군 추풍령면
2429,43740340,충청북도 영동군 매곡면
2430,43740350,충청북도 영동군 상촌면
2431,43740360,충청북도 영동군 양강면
2432,43740370,충청북도 영동군 용화면
2433,43740380,충청북도 영동군 학산면
2434,43740390,충청북도 영동군 양산면
2435,43740400,충청북도 영동군 심천면
2436,43745250,충청북도 증평군 증평읍
2437,43745310,충청북도 증평군 도안면
2438,43750250,충청북도 진천군 진천읍
2439,43750253,충청북도 진천군 덕산읍
2440,43750320,충청북도 진천군 초평면
2441,43750330,충청북도 진천군 문백면
2442,43750340,충청북도 진천군 백곡면
2443,43750350,충청북도 진천군 이월면
2444,43750370,충청북도 진천군 광혜원면
2445,43760250,충청북도 괴산군 괴산읍
2446,43760310,충청북도 괴산군 감물면
2447,43760320,충청북도 괴산군 장연면
2448,43760330,충청북도 괴산군 연풍면
2449,43760340,충청북도 괴산군 칠성면
2450,43760350,충청북도 괴산군 문광면
2451,43760360,충청북도 괴산군 청천면
2452,43760370,충청북도 괴산군 청안면
2453,43760390,충청북도 괴산군 사리면
2454,43760400,충청북도 괴산군 소수면
2455,43760410,충청북도 괴산군 불정면
2456,43770250,충청북도 음성군 음성읍
2457,43770253,충청북도 음성군 금왕읍
2458,43770310,충청북도 음성군 소이면
2459,43770320,충청북도 음성군 원남면
2460,43770330,충청북도 음성군 맹동면
2461,43770340,충청북도 음성군 대소면
2462,43770350,충청북도 음성군 삼성면
2463,43770360,충청북도 음성군 생극면
2464,43770370,충청북도 음성군 감곡면
2465,43800250,충청북도 단양군 단양읍
2466,43800253,충청북도 단양군 매포읍
2467,43800310,충청북도 단양군 대강면
2468,43800320,충청북도 단양군 가곡면
2469,43800330,충청북도 단양군 영춘면
2470,43800340,충청북도 단양군 어상천면
2471,43800350,충청북도 단양군 적성면
2472,43800360,충청북도 단양군 단성면
2473,44131000,충청남도 천안시 동남구
2474,44133000,충청남도 천안시 서북구
2475,44150101,충청남도 공주시 반죽동
2476,44150102,충청남도 공주시 봉황동
2477,44150103,충청남도 공주시 중학동
2478,44150104,충청남도 공주시 중동
2479,44150105,충청남도 공주시 산성동
2480,44150106,충청남도 공주시 교동
2481,44150107,충청남도 공주시 웅진동
2482,44150108,충청남도 공주시 금성동
2483,44150109,충청남도 공주시 옥룡동
2484,44150110,충청남도 공주시 금학동
2485,44150111,충청남도 공주시 봉정동
2486,44150112,충청남도 공주시 주미동
2487,44150113,충청남도 공주시 태봉동
2488,44150114,충청남도 공주시 오곡동
2489,44150115,충청남도 공주시 신기동
2490,44150116,충청남도 공주시 소학동
2491,44150117,충청남도 공주시 상왕동
2492,44150118,충청남도 공주시 무릉동
2493,44150119,충청남도 공주시 월송동
2494,44150120,충청남도 공주시 신관동
2495,44150121,충청남도 공주시 금흥동
2496,44150122,충청남도 공주시 쌍신동
2497,44150123,충청남도 공주시 월미동
2498,44150124,충청남도 공주시 검상동
2499,44150125,충청남도 공주시 석장리동
2500,44150126,충청남도 공주시 송선동
2501,44150127,충청남도 공주시 동현동
2502,44150250,충청남도 공주시 유구읍
2503,44150310,충청남도 공주시 이인면
2504,44150320,충청남도 공주시 탄천면
2505,44150330,충청남도 공주시 계룡면
2506,44150340,충청남도 공주시 반포면
2507,44150360,충청남도 공주시 의당면
2508,44150370,충청남도 공주시 정안면
2509,44150380,충청남도 공주시 우성면
2510,44150390,충청남도 공주시 사곡면
2511,44150400,충청남도 공주시 신풍면
2512,44180101,충청남도 보령시 대천동
2513,44180102,충청남도 보령시 죽정동
2514,44180103,충청남도 보령시 화산동
2515,44180104,충청남도 보령시 동대동
2516,44180105,충청남도 보령시 명천동
2517,44180106,충청남도 보령시 궁촌동
2518,44180107,충청남도 보령시 내항동
2519,44180108,충청남도 보령시 남곡동
2520,44180109,충청남도 보령시 요암동
2521,44180110,충청남도 보령시 신흑동
2522,44180250,충청남도 보령시 웅천읍
2523,44180310,충청남도 보령시 주포면
2524,44180320,충청남도 보령시 오천면
2525,44180330,충청남도 보령시 천북면
2526,44180340,충청남도 보령시 청소면
2527,44180350,충청남도 보령시 청라면
2528,44180360,충청남도 보령시 남포면
2529,44180380,충청남도 보령시 주산면
2530,44180390,충청남도 보령시 미산면
2531,44180400,충청남도 보령시 성주면
2532,44180410,충청남도 보령시 주교면
2533,44200101,충청남도 아산시 온천동
2534,44200102,충청남도 아산시 실옥동
2535,44200103,충청남도 아산시 방축동
2536,44200104,충청남도 아산시 기산동
2537,44200105,충청남도 아산시 초사동
2538,44200106,충청남도 아산시 신인동
2539,44200107,충청남도 아산시 법곡동
2540,44200108,충청남도 아산시 장존동
2541,44200109,충청남도 아산시 좌부동
2542,44200110,충청남도 아산시 읍내동
2543,44200111,충청남도 아산시 풍기동
2544,44200112,충청남도 아산시 용화동
2545,44200113,충청남도 아산시 모종동
2546,44200114,충청남도 아산시 권곡동
2547,44200115,충청남도 아산시 배미동
2548,44200116,충청남도 아산시 득산동
2549,44200117,충청남도 아산시 점양동
2550,44200118,충청남도 아산시 신동
2551,44200119,충청남도 아산시 남동
2552,44200250,충청남도 아산시 염치읍
2553,44200253,충청남도 아산시 배방읍
2554,44200310,충청남도 아산시 송악면
2555,44200330,충청남도 아산시 탕정면
2556,44200350,충청남도 아산시 음봉면
2557,44200360,충청남도 아산시 둔포면
2558,44200370,충청남도 아산시 영인면
2559,44200380,충청남도 아산시 인주면
2560,44200390,충청남도 아산시 선장면
2561,44200400,충청남도 아산시 도고면
2562,44200410,충청남도 아산시 신창면
2563,44210101,충청남도 서산시 읍내동
2564,44210102,충청남도 서산시 동문동
2565,44210103,충청남도 서산시 갈산동
2566,44210104,충청남도 서산시 온석동
2567,44210105,충청남도 서산시 잠홍동
2568,44210106,충청남도 서산시 수석동
2569,44210107,충청남도 서산시 석림동
2570,44210108,충청남도 서산시 석남동
2571,44210109,충청남도 서산시 예천동
2572,44210110,충청남도 서산시 죽성동
2573,44210111,충청남도 서산시 양대동
2574,44210112,충청남도 서산시 오남동
2575,44210113,충청남도 서산시 장동
2576,44210114,충청남도 서산시 덕지천동
2577,44210250,충청남도 서산시 대산읍
2578,44210310,충청남도 서산시 인지면
2579,44210320,충청남도 서산시 부석면
2580,44210330,충청남도 서산시 팔봉면
2581,44210340,충청남도 서산시 지곡면
2582,44210360,충청남도 서산시 성연면
2583,44210370,충청남도 서산시 음암면
2584,44210380,충청남도 서산시 운산면
2585,44210390,충청남도 서산시 해미면
2586,44210400,충청남도 서산시 고북면
2587,44230101,충청남도 논산시 화지동
2588,44230102,충청남도 논산시 반월동
2589,44230103,충청남도 논산시 대교동
2590,44230104,충청남도 논산시 부창동
2591,44230105,충청남도 논산시 취암동
2592,44230106,충청남도 논산시 등화동
2593,44230107,충청남도 논산시 지산동
2594,44230108,충청남도 논산시 덕지동
2595,44230109,충청남도 논산시 내동
2596,44230110,충청남도 논산시 강산동
2597,44230111,충청남도 논산시 관촉동
2598,44230250,충청남도 논산시 강경읍
2599,44230253,충청남도 논산시 연무읍
2600,44230310,충청남도 논산시 성동면
2601,44230320,충청남도 논산시 광석면
2602,44230330,충청남도 논산시 노성면
2603,44230340,충청남도 논산시 상월면
2604,44230350,충청남도 논산시 부적면
2605,44230360,충청남도 논산시 연산면
2606,44230380,충청남도 논산시 벌곡면
2607,44230390,충청남도 논산시 양촌면
2608,44230400,충청남도 논산시 가야곡면
2609,44230410,충청남도 논산시 은진면
2610,44230420,충청남도 논산시 채운면
2611,44250101,충청남도 계룡시 금암동
2612,44250310,충청남도 계룡시 두마면
2613,44250315,충청남도 계룡시 엄사면
2614,44250330,충청남도 계룡시 신도안면
2615,44270101,충청남도 당진시 읍내동
2616,44270102,충청남도 당진시 채운동
2617,44270103,충청남도 당진시 우두동
2618,44270104,충청남도 당진시 원당동
2619,44270105,충청남도 당진시 시곡동
2620,44270106,충청남도 당진시 수청동
2621,44270107,충청남도 당진시 대덕동
2622,44270108,충청남도 당진시 행정동
2623,44270109,충청남도 당진시 용연동
2624,44270110,충청남도 당진시 사기소동
2625,44270111,충청남도 당진시 구룡동
2626,44270250,충청남도 당진시 합덕읍
2627,44270253,충청남도 당진시 송악읍
2628,44270310,충청남도 당진시 고대면
2629,44270320,충청남도 당진시 석문면
2630,44270330,충청남도 당진시 대호지면
2631,44270340,충청남도 당진시 정미면
2632,44270350,충청남도 당진시 면천면
2633,44270360,충청남도 당진시 순성면
2634,44270370,충청남도 당진시 우강면
2635,44270380,충청남도 당진시 신평면
2636,44270390,충청남도 당진시 송산면
2637,44710250,충청남도 금산군 금산읍
2638,44710310,충청남도 금산군 금성면
2639,44710320,충청남도 금산군 제원면
2640,44710330,충청남도 금산군 부리면
2641,44710340,충청남도 금산군 군북면
2642,44710350,충청남도 금산군 남일면
2643,44710360,충청남도 금산군 남이면
2644,44710370,충청남도 금산군 진산면
2645,44710380,충청남도 금산군 복수면
2646,44710390,충청남도 금산군 추부면
2647,44760250,충청남도 부여군 부여읍
2648,44760310,충청남도 부여군 규암면
2649,44760320,충청남도 부여군 은산면
2650,44760330,충청남도 부여군 외산면
2651,44760340,충청남도 부여군 내산면
2652,44760350,충청남도 부여군 구룡면
2653,44760360,충청남도 부여군 홍산면
2654,44760370,충청남도 부여군 옥산면
2655,44760380,충청남도 부여군 남면
2656,44760390,충청남도 부여군 충화면
2657,44760400,충청남도 부여군 양화면
2658,44760410,충청남도 부여군 임천면
2659,44760420,충청남도 부여군 장암면
2660,44760430,충청남도 부여군 세도면
2661,44760440,충청남도 부여군 석성면
2662,44760450,충청남도 부여군 초촌면
2663,44770250,충청남도 서천군 장항읍
2664,44770253,충청남도 서천군 서천읍
2665,44770310,충청남도 서천군 마서면
2666,44770320,충청남도 서천군 화양면
2667,44770330,충청남도 서천군 기산면
2668,44770340,충청남도 서천군 한산면
2669,44770350,충청남도 서천군 마산면
2670,44770360,충청남도 서천군 시초면
2671,44770370,충청남도 서천군 문산면
2672,44770380,충청남도 서천군 판교면
2673,44770390,충청남도 서천군 종천면
2674,44770400,충청남도 서천군 비인면
2675,44770410,충청남도 서천군 서면
2676,44790250,충청남도 청양군 청양읍
2677,44790310,충청남도 청양군 운곡면
2678,44790320,충청남도 청양군 대치면
2679,44790330,충청남도 청양군 정산면
2680,44790340,충청남도 청양군 목면
2681,44790350,충청남도 청양군 청남면
2682,44790360,충청남도 청양군 장평면
2683,44790370,충청남도 청양군 남양면
2684,44790380,충청남도 청양군 화성면
2685,44790390,충청남도 청양군 비봉면
2686,44800250,충청남도 홍성군 홍성읍
2687,44800253,충청남도 홍성군 광천읍
2688,44800256,충청남도 홍성군 홍북읍
2689,44800320,충청남도 홍성군 금마면
2690,44800330,충청남도 홍성군 홍동면
2691,44800340,충청남도 홍성군 장곡면
2692,44800350,충청남도 홍성군 은하면
2693,44800360,충청남도 홍성군 결성면
2694,44800370,충청남도 홍성군 서부면
2695,44800380,충청남도 홍성군 갈산면
2696,44800390,충청남도 홍성군 구항면
2697,44810250,충청남도 예산군 예산읍
2698,44810253,충청남도 예산군 삽교읍
2699,44810310,충청남도 예산군 대술면
2700,44810320,충청남도 예산군 신양면
2701,44810330,충청남도 예산군 광시면
2702,44810340,충청남도 예산군 대흥면
2703,44810350,충청남도 예산군 응봉면
2704,44810360,충청남도 예산군 덕산면
2705,44810370,충청남도 예산군 봉산면
2706,44810380,충청남도 예산군 고덕면
2707,44810390,충청남도 예산군 신암면
2708,44810400,충청남도 예산군 오가면
2709,44825250,충청남도 태안군 태안읍
2710,44825253,충청남도 태안군 안면읍
2711,44825310,충청남도 태안군 고남면
2712,44825320,충청남도 태안군 남면
2713,44825330,충청남도 태안군 근흥면
2714,44825340,충청남도 태안군 소원면
2715,44825350,충청남도 태안군 원북면
2716,44825360,충청남도 태안군 이원면
2717,45111000,전라북도 전주시 완산구
2718,45113000,전라북도 전주시 덕진구
2719,45130101,전라북도 군산시 해망동
2720,45130102,전라북도 군산시 신흥동
2721,45130103,전라북도 군산시 금동
2722,45130104,전라북도 군산시 월명동
2723,45130105,전라북도 군산시 신창동
2724,45130106,전라북도 군산시 오룡동
2725,45130107,전라북도 군산시 금광동
2726,45130108,전라북도 군산시 신풍동
2727,45130109,전라북도 군산시 송풍동
2728,45130110,전라북도 군산시 문화동
2729,45130111,전라북도 군산시 삼학동
2730,45130112,전라북도 군산시 선양동
2731,45130113,전라북도 군산시 둔율동
2732,45130114,전라북도 군산시 창성동
2733,45130115,전라북도 군산시 명산동
2734,45130116,전라북도 군산시 송창동
2735,45130117,전라북도 군산시 개복동
2736,45130118,전라북도 군산시 중앙로1가
2737,45130119,전라북도 군산시 영화동
2738,45130120,전라북도 군산시 장미동
2739,45130121,전라북도 군산시 중앙로2가
2740,45130122,전라북도 군산시 영동
2741,45130123,전라북도 군산시 신영동
2742,45130124,전라북도 군산시 죽성동
2743,45130125,전라북도 군산시 평화동
2744,45130126,전라북도 군산시 중앙로3가
2745,45130127,전라북도 군산시 대명동
2746,45130128,전라북도 군산시 장재동
2747,45130129,전라북도 군산시 미원동
2748,45130130,전라북도 군산시 중동
2749,45130131,전라북도 군산시 금암동
2750,45130132,전라북도 군산시 동흥남동
2751,45130133,전라북도 군산시 서흥남동
2752,45130134,전라북도 군산시 조촌동
2753,45130135,전라북도 군산시 경장동
2754,45130136,전라북도 군산시 경암동
2755,45130137,전라북도 군산시 구암동
2756,45130138,전라북도 군산시 내흥동
2757,45130139,전라북도 군산시 개정동
2758,45130140,전라북도 군산시 사정동
2759,45130141,전라북도 군산시 수송동
2760,45130142,전라북도 군산시 미장동
2761,45130143,전라북도 군산시 지곡동
2762,45130144,전라북도 군산시 나운동
2763,45130145,전라북도 군산시 미룡동
2764,45130146,전라북도 군산시 소룡동
2765,45130147,전라북도 군산시 오식도동
2766,45130148,전라북도 군산시 비응도동
2767,45130149,전라북도 군산시 신관동
2768,45130150,전라북도 군산시 개사동
2769,45130151,전라북도 군산시 산북동
2770,45130152,전라북도 군산시 내초동
2771,45130250,전라북도 군산시 옥구읍
2772,45130310,전라북도 군산시 옥산면
2773,45130320,전라북도 군산시 회현면
2774,45130330,전라북도 군산시 임피면
2775,45130340,전라북도 군산시 서수면
2776,45130350,전라북도 군산시 대야면
2777,45130360,전라북도 군산시 개정면
2778,45130370,전라북도 군산시 성산면
2779,45130380,전라북도 군산시 나포면
2780,45130390,전라북도 군산시 옥도면
2781,45130400,전라북도 군산시 옥서면
2782,45140101,전라북도 익산시 창인동1가
2783,45140102,전라북도 익산시 창인동2가
